Ticket purchase time,Phone Number,Ticket price,no of tickets,Type of tikcet
"Jan 4, 2023  12:58:28",9636230585,10,2,one way
"Jan 4, 2023  16:00:03",7642149794,10,1,one way
"Jan 4, 2023  16:32:10",6567629477,5,1,one way
"Jan 4, 2023  16:34:54",7047110581,10,1,one way
"Jan 4, 2023  16:40:39",9719272226,20,1,one way
"Jan 4, 2023  16:48:26",7998202801,5,1,one way
"Jan 4, 2023  17:46:54",9846721210,10,1,one way
"Jan 4, 2023  18:06:29",7004859081,10,1,one way
"Jan 4, 2023  18:29:14",8582223739,20,1,one way
"Jan 4, 2023  18:45:22",9800302843,20,1,one way
"Jan 4, 2023  19:10:51",7142219799,20,1,one way
"Jan 4, 2023  19:12:52",7126082824,80,4,one way
"Jan 4, 2023  20:27:53",9516756316,90,5,return
"Jan 4, 2023  21:02:27",6665434048,10,1,one way
"Jan 4, 2023  21:15:50",7470650490,5,1,one way
"Jan 4, 2023  21:47:40",8674199331,60,6,one way
"Jan 4, 2023  22:04:31",7388341483,5,1,one way
"Jan 4, 2023  22:24:14",8492130047,90,5,return
"Jan 4, 2023  22:28:51",7636784028,20,1,one way
"Jan 5, 2023  01:21:48",8820434755,20,1,one way
"Jan 5, 2023  01:31:52",9182738054,5,1,one way
"Jan 5, 2023  02:20:41",9027216070,5,1,one way
"Jan 5, 2023  02:38:24",6957484962,5,1,one way
"Jan 5, 2023  02:56:33",8595063672,10,1,one way
"Jan 5, 2023  03:18:09",7687123714,20,1,one way
"Jan 5, 2023  04:31:44",9416774192,20,1,one way
"Jan 5, 2023  04:44:33",8204659541,90,5,return
"Jan 5, 2023  05:03:59",9474662346,20,1,one way
"Jan 5, 2023  05:25:09",7971062292,36,4,return
"Jan 5, 2023  05:37:41",9252588845,5,1,one way
"Jan 5, 2023  06:24:29",7369668975,20,1,one way
"Jan 5, 2023  06:34:16",9101966331,10,1,one way
"Jan 5, 2023  06:45:30",8363264415,10,1,one way
"Jan 5, 2023  06:58:45",8842591599,20,1,one way
"Jan 5, 2023  07:08:33",8552617621,5,1,one way
"Jan 5, 2023  07:13:09",6584727759,5,1,one way
"Jan 5, 2023  07:22:22",7124654809,10,2,one way
"Jan 5, 2023  08:23:25",9333317907,10,1,one way
"Jan 5, 2023  09:05:46",6569543155,5,1,one way
"Jan 5, 2023  09:18:43",9038015544,5,1,one way
"Jan 5, 2023  09:48:23",7891996973,10,1,one way
"Jan 5, 2023  10:59:23",8640355115,20,1,one way
"Jan 5, 2023  11:47:11",7957548948,20,1,one way
"Jan 5, 2023  12:08:12",7448140091,5,1,one way
"Jan 5, 2023  12:51:59",6559084335,20,1,one way
"Jan 5, 2023  13:16:45",8063719024,5,1,one way
"Jan 5, 2023  13:23:23",7689685603,10,1,one way
"Jan 5, 2023  14:13:55",6896387162,5,1,one way
"Jan 5, 2023  14:44:01",6857391028,20,1,one way
"Jan 5, 2023  15:18:43",6567530695,20,1,one way
"Jan 5, 2023  15:23:02",8908307492,9,1,return
"Jan 5, 2023  15:30:14",6859664898,10,1,one way
"Jan 5, 2023  15:40:02",8117665572,5,1,one way
"Jan 5, 2023  15:56:36",6927591362,5,1,one way
"Jan 5, 2023  17:52:39",6635117898,5,1,one way
"Jan 5, 2023  18:23:46",7400489821,25,5,one way
"Jan 5, 2023  18:24:46",7753656648,80,4,one way
"Jan 5, 2023  18:30:06",9196176714,60,6,one way
"Jan 5, 2023  18:35:51",7226406025,9,1,return
"Jan 5, 2023  18:48:32",7404660655,216,6,return
"Jan 5, 2023  18:56:44",8367618900,5,1,one way
"Jan 5, 2023  18:58:36",8204575102,10,1,one way
"Jan 5, 2023  19:39:13",9193567388,36,2,return
"Jan 5, 2023  19:45:16",7916883257,5,1,one way
"Jan 5, 2023  19:51:10",8313320532,9,1,return
"Jan 5, 2023  19:59:57",6848780247,216,6,return
"Jan 5, 2023  21:00:43",9455818293,60,6,one way
"Jan 5, 2023  21:38:53",8448019826,20,1,one way
"Jan 5, 2023  22:12:43",8014256460,20,1,one way
"Jan 5, 2023  22:27:50",7291188096,20,1,one way
"Jan 5, 2023  22:32:27",9049925949,60,6,one way
"Jan 5, 2023  22:35:11",6947153283,36,4,return
"Jan 5, 2023  22:45:24",9759040786,10,2,one way
"Jan 5, 2023  22:50:53",9542710947,90,5,return
"Jan 6, 2023  01:25:15",7670992513,80,4,one way
"Jan 6, 2023  01:27:07",6665680494,10,1,one way
"Jan 6, 2023  01:51:19",7918914185,20,1,one way
"Jan 6, 2023  02:19:32",8904639804,5,1,one way
"Jan 6, 2023  02:52:39",6939725056,20,1,one way
"Jan 6, 2023  02:53:23",9333668166,10,1,one way
"Jan 6, 2023  02:56:15",8657121698,5,1,one way
"Jan 6, 2023  03:29:57",6558339480,5,1,one way
"Jan 6, 2023  04:25:06",6695887533,20,1,one way
"Jan 6, 2023  04:39:39",9589493356,90,5,return
"Jan 6, 2023  04:49:44",8343404934,20,1,one way
"Jan 6, 2023  07:01:03",7331066303,5,1,one way
"Jan 6, 2023  07:44:15",8431488330,5,1,one way
"Jan 6, 2023  07:54:46",9143237142,5,1,one way
"Jan 6, 2023  09:13:58",9430518759,5,1,one way
"Jan 6, 2023  09:29:05",7522601331,20,1,one way
"Jan 6, 2023  09:48:14",7398534758,30,3,one way
"Jan 6, 2023  10:01:12",7549524611,10,1,one way
"Jan 6, 2023  10:05:05",8088120825,90,5,return
"Jan 6, 2023  10:55:21",7894859445,5,1,one way
"Jan 6, 2023  10:59:14",7053258031,25,5,one way
"Jan 6, 2023  11:07:18",8261533777,20,1,one way
"Jan 6, 2023  11:10:11",7199584839,20,1,one way
"Jan 6, 2023  11:17:57",8043185852,108,3,return
"Jan 6, 2023  11:37:49",6728456266,20,1,one way
"Jan 6, 2023  11:40:16",8350234768,5,1,one way
"Jan 6, 2023  12:28:48",7756887574,20,1,one way
"Jan 6, 2023  12:44:56",7048691792,20,1,one way
"Jan 6, 2023  12:46:31",6562147670,10,1,one way
"Jan 6, 2023  12:56:36",9037326607,5,1,one way
"Jan 6, 2023  13:17:02",7809805018,36,4,return
"Jan 6, 2023  13:40:57",8018741087,10,1,one way
"Jan 6, 2023  14:18:32",9437877556,5,1,one way
"Jan 6, 2023  14:26:18",9094874554,108,3,return
"Jan 6, 2023  15:12:23",9165107839,5,1,one way
"Jan 6, 2023  15:54:52",7383483790,10,1,one way
"Jan 6, 2023  16:21:30",6882576517,10,1,one way
"Jan 6, 2023  16:49:26",7466143320,5,1,one way
"Jan 6, 2023  16:51:19",9535115819,20,1,one way
"Jan 6, 2023  18:00:09",7695298751,10,1,one way
"Jan 6, 2023  18:37:35",8284127522,20,1,one way
"Jan 6, 2023  19:01:03",7444451256,10,1,one way
"Jan 6, 2023  19:57:22",8884772932,10,1,one way
"Jan 6, 2023  20:12:55",9699685135,36,2,return
"Jan 6, 2023  20:16:31",9203207241,5,1,one way
"Jan 6, 2023  20:46:19",7327717216,10,1,one way
"Jan 6, 2023  21:50:59",9259580310,5,1,one way
"Jan 6, 2023  21:51:42",8672079701,216,6,return
"Jan 7, 2023  01:15:36",9785513185,20,1,one way
"Jan 7, 2023  02:14:30",8892531123,10,1,one way
"Jan 7, 2023  03:07:03",8221317690,5,1,one way
"Jan 7, 2023  03:08:38",9793233004,10,1,one way
"Jan 7, 2023  03:13:41",7046948241,90,5,return
"Jan 7, 2023  03:17:00",7793382418,20,1,one way
"Jan 7, 2023  03:31:49",9583122677,108,3,return
"Jan 7, 2023  03:42:03",9699657011,9,1,return
"Jan 7, 2023  03:57:19",7780860438,10,1,one way
"Jan 7, 2023  04:01:12",7456376344,5,1,one way
"Jan 7, 2023  04:19:12",7042560786,25,5,one way
"Jan 7, 2023  04:23:48",9008958973,5,1,one way
"Jan 7, 2023  05:14:56",6736459506,90,5,return
"Jan 7, 2023  05:44:53",7109135672,90,5,return
"Jan 7, 2023  06:12:06",9565402813,20,1,one way
"Jan 7, 2023  06:44:30",7550653013,20,1,one way
"Jan 7, 2023  06:57:53",8109956591,80,4,one way
"Jan 7, 2023  07:43:32",7892140075,5,1,one way
"Jan 7, 2023  08:16:13",8513912456,20,1,one way
"Jan 7, 2023  08:18:40",7251508484,5,1,one way
"Jan 7, 2023  08:37:06",7027757574,30,3,one way
"Jan 7, 2023  08:53:23",9074974351,36,4,return
"Jan 7, 2023  10:25:49",8356303221,36,2,return
"Jan 7, 2023  10:44:07",8121388078,10,2,one way
"Jan 7, 2023  10:49:26",8590362888,30,3,one way
"Jan 7, 2023  10:49:35",8020721587,216,6,return
"Jan 7, 2023  10:50:27",9471225220,20,1,one way
"Jan 7, 2023  10:51:53",7498325102,90,5,return
"Jan 7, 2023  11:20:50",9250705092,20,1,one way
"Jan 7, 2023  11:24:43",6999566830,20,1,one way
"Jan 7, 2023  11:32:21",6830190892,10,1,one way
"Jan 7, 2023  12:17:00",9520501786,20,1,one way
"Jan 7, 2023  12:24:12",9039760089,108,3,return
"Jan 7, 2023  12:35:25",9592325058,10,1,one way
"Jan 7, 2023  13:02:04",9814889507,10,1,one way
"Jan 7, 2023  13:02:47",6630813630,5,1,one way
"Jan 7, 2023  14:17:48",8436304235,5,1,one way
"Jan 7, 2023  16:14:27",8222509592,10,1,one way
"Jan 7, 2023  17:14:38",7017824002,10,1,one way
"Jan 7, 2023  17:35:23",7250638247,10,1,one way
"Jan 7, 2023  17:50:30",9634120192,20,1,one way
"Jan 7, 2023  18:32:50",8114150928,20,1,one way
"Jan 7, 2023  18:42:03",7439781632,20,1,one way
"Jan 7, 2023  18:51:42",8009779898,5,1,one way
"Jan 7, 2023  18:58:02",6733521108,108,3,return
"Jan 7, 2023  18:59:02",6846522803,20,1,one way
"Jan 7, 2023  19:15:53",8861231613,90,5,return
"Jan 7, 2023  19:21:22",7859745439,20,1,one way
"Jan 7, 2023  19:24:14",8801751784,20,1,one way
"Jan 7, 2023  19:29:08",8192694851,20,1,one way
"Jan 7, 2023  19:39:48",6615984505,5,1,one way
"Jan 7, 2023  21:06:55",9510387552,10,1,one way
"Jan 7, 2023  21:12:23",7723195836,5,1,one way
"Jan 7, 2023  21:19:35",9661302768,80,4,one way
"Jan 7, 2023  21:34:51",8937363802,20,1,one way
"Jan 7, 2023  22:23:57",9598694442,20,1,one way
"Jan 7, 2023  22:32:18",9018678236,5,1,one way
"Jan 7, 2023  22:58:39",7630278762,10,2,one way
"Jan 8, 2023  01:24:58",9555832998,5,1,one way
"Jan 8, 2023  01:26:59",9179921174,25,5,one way
"Jan 8, 2023  01:31:09",8435168607,5,1,one way
"Jan 8, 2023  01:36:46",9837080509,9,1,return
"Jan 8, 2023  01:49:52",9568781187,216,6,return
"Jan 8, 2023  02:15:13",8592645967,60,6,one way
"Jan 8, 2023  02:52:22",6695660511,20,1,one way
"Jan 8, 2023  02:52:22",8365370629,10,1,one way
"Jan 8, 2023  02:55:06",9522059797,5,1,one way
"Jan 8, 2023  04:08:33",6768523649,10,1,one way
"Jan 8, 2023  05:01:24",6873547938,20,1,one way
"Jan 8, 2023  05:07:44",7198612443,9,1,return
"Jan 8, 2023  05:28:28",9381378145,80,4,one way
"Jan 8, 2023  06:14:33",6913669169,36,4,return
"Jan 8, 2023  08:28:36",8593326339,10,1,one way
"Jan 8, 2023  08:47:20",8856070086,10,1,one way
"Jan 8, 2023  09:49:49",8357669169,10,1,one way
"Jan 8, 2023  09:59:37",9658466932,10,1,one way
"Jan 8, 2023  10:14:01",7238359040,20,1,one way
"Jan 8, 2023  10:20:38",7187251908,108,3,return
"Jan 8, 2023  10:31:26",7031260074,90,5,return
"Jan 8, 2023  11:02:59",9677070246,25,5,one way
"Jan 8, 2023  11:29:11",7501367320,108,3,return
"Jan 8, 2023  12:01:52",6822664187,9,1,return
"Jan 8, 2023  12:36:52",8400200654,30,3,one way
"Jan 8, 2023  12:40:36",9661188750,36,4,return
"Jan 8, 2023  12:48:58",9623380603,216,6,return
"Jan 8, 2023  13:01:55",8381625214,5,1,one way
"Jan 8, 2023  13:11:43",8295075942,36,2,return
"Jan 8, 2023  13:36:55",9030730133,5,1,one way
"Jan 8, 2023  15:00:17",8559832721,10,1,one way
"Jan 8, 2023  15:30:06",8222951972,36,4,return
"Jan 8, 2023  15:51:24",7481439054,25,5,one way
"Jan 8, 2023  15:54:52",7831209363,10,1,one way
"Jan 8, 2023  16:01:38",8192556342,90,5,return
"Jan 8, 2023  16:56:21",6691036673,20,1,one way
"Jan 8, 2023  17:06:43",7238474467,5,1,one way
"Jan 8, 2023  17:09:45",6690836136,10,1,one way
"Jan 8, 2023  17:12:12",7499550891,5,1,one way
"Jan 8, 2023  17:42:43",6719054616,20,1,one way
"Jan 8, 2023  17:44:44",9725901265,20,1,one way
"Jan 8, 2023  17:46:28",9351791059,5,1,one way
"Jan 8, 2023  18:05:28",8529209019,5,1,one way
"Jan 8, 2023  19:08:33",9516316563,20,1,one way
"Jan 8, 2023  19:19:38",8854661004,36,4,return
"Jan 8, 2023  21:02:10",7329293819,30,3,one way
"Jan 8, 2023  21:07:38",6582450344,10,1,one way
"Jan 8, 2023  21:30:14",9593401340,5,1,one way
"Jan 8, 2023  21:32:24",9777403032,10,1,one way
"Jan 8, 2023  21:34:34",6706151935,20,1,one way
"Jan 8, 2023  21:34:51",8483514435,5,1,one way
"Jan 8, 2023  21:37:44",8146033104,10,1,one way
"Jan 8, 2023  22:20:04",7301714627,10,1,one way
"Jan 8, 2023  22:25:06",7159986450,5,1,one way
"Jan 8, 2023  22:36:55",9755631074,10,1,one way
"Jan 9, 2023  01:02:12",8132940106,10,1,one way
"Jan 9, 2023  01:03:04",7795356734,5,1,one way
"Jan 9, 2023  01:10:25",8511581607,5,1,one way
"Jan 9, 2023  01:10:25",7577930749,9,1,return
"Jan 9, 2023  02:23:51",7584468280,5,1,one way
"Jan 9, 2023  03:10:05",7768031394,5,1,one way
"Jan 9, 2023  03:36:09",9504427431,5,1,one way
"Jan 9, 2023  04:45:33",7341649980,20,1,one way
"Jan 9, 2023  05:01:06",8412678846,20,1,one way
"Jan 9, 2023  05:05:25",8304309054,80,4,one way
"Jan 9, 2023  05:44:53",9095718948,10,1,one way
"Jan 9, 2023  06:42:46",7605240917,20,1,one way
"Jan 9, 2023  07:09:42",7185535183,5,1,one way
"Jan 9, 2023  07:51:53",6681918698,5,1,one way
"Jan 9, 2023  08:45:53",6719370097,10,1,one way
"Jan 9, 2023  08:48:20",9032610008,5,1,one way
"Jan 9, 2023  09:11:57",8766347390,36,2,return
"Jan 9, 2023  10:32:18",9434316635,20,1,one way
"Jan 9, 2023  12:27:39",7828726665,10,1,one way
"Jan 9, 2023  13:13:18",8020173442,20,1,one way
"Jan 9, 2023  14:15:22",8755930690,20,1,one way
"Jan 9, 2023  14:35:57",8818189308,5,1,one way
"Jan 9, 2023  15:06:03",9470013651,5,1,one way
"Jan 9, 2023  15:35:43",8513386517,30,3,one way
"Jan 9, 2023  16:07:32",6707852825,20,1,one way
"Jan 9, 2023  16:16:28",9752119546,5,1,one way
"Jan 9, 2023  16:31:00",7149313262,20,1,one way
"Jan 9, 2023  16:58:05",7591923365,25,5,one way
"Jan 9, 2023  16:58:31",9318504298,10,1,one way
"Jan 9, 2023  17:09:10",7781666233,20,1,one way
"Jan 9, 2023  17:46:45",8043171606,20,1,one way
"Jan 9, 2023  17:55:49",7138687269,10,1,one way
"Jan 9, 2023  18:04:19",7364979334,5,1,one way
"Jan 9, 2023  18:15:42",8515601805,10,1,one way
"Jan 9, 2023  18:40:02",9819727137,20,1,one way
"Jan 9, 2023  18:43:03",9255095161,5,1,one way
"Jan 9, 2023  19:07:32",8901406530,5,1,one way
"Jan 9, 2023  19:34:36",9190986716,5,1,one way
"Jan 9, 2023  19:35:20",7220776926,5,1,one way
"Jan 9, 2023  19:48:17",7106055309,20,1,one way
"Jan 9, 2023  20:07:35",8612679533,20,1,one way
"Jan 9, 2023  20:38:24",9190695467,20,1,one way
"Jan 9, 2023  20:42:52",8257481660,10,1,one way
"Jan 9, 2023  20:54:06",7834008791,20,1,one way
"Jan 9, 2023  22:51:45",9631864334,10,2,one way
"Jan 9, 2023  22:58:13",8043644419,5,1,one way
"Jan 9, 2023  22:59:57",6897546446,10,1,one way
"Jan 10, 2023  02:14:38",6789274868,20,1,one way
"Jan 10, 2023  02:19:15",6576605010,20,1,one way
"Jan 10, 2023  02:37:41",7367445132,5,1,one way
"Jan 10, 2023  02:47:28",9853835733,10,2,one way
"Jan 10, 2023  03:07:21",8924222450,10,1,one way
"Jan 10, 2023  03:10:13",9647020407,10,1,one way
"Jan 10, 2023  04:07:49",7786017201,30,3,one way
"Jan 10, 2023  04:08:15",7356130405,36,4,return
"Jan 10, 2023  04:19:55",9597102514,5,1,one way
"Jan 10, 2023  04:43:15",8828194839,216,6,return
"Jan 10, 2023  05:37:41",9674328563,10,1,one way
"Jan 10, 2023  05:39:24",8740084145,90,5,return
"Jan 10, 2023  05:56:50",7288832831,5,1,one way
"Jan 10, 2023  08:49:12",7952680110,5,1,one way
"Jan 10, 2023  09:53:43",6791797649,20,1,one way
"Jan 10, 2023  09:57:10",8614344279,20,1,one way
"Jan 10, 2023  10:06:32",9108885713,10,1,one way
"Jan 10, 2023  10:29:00",9369503477,25,5,one way
"Jan 10, 2023  10:29:43",6732761999,108,3,return
"Jan 10, 2023  10:48:26",8187820422,30,3,one way
"Jan 10, 2023  11:44:36",9215031494,10,1,one way
"Jan 10, 2023  11:47:02",9291262643,10,1,one way
"Jan 10, 2023  13:08:41",9541313886,20,1,one way
"Jan 10, 2023  13:41:48",7288529739,10,1,one way
"Jan 10, 2023  14:03:50",8749574178,9,1,return
"Jan 10, 2023  14:50:21",6874949114,25,5,one way
"Jan 10, 2023  15:27:39",9652082958,5,1,one way
"Jan 10, 2023  15:34:51",7506116895,20,1,one way
"Jan 10, 2023  15:35:17",8019901977,10,2,one way
"Jan 10, 2023  15:59:54",7130711699,216,6,return
"Jan 10, 2023  16:00:29",7360331276,20,1,one way
"Jan 10, 2023  16:09:07",8365806863,20,1,one way
"Jan 10, 2023  16:33:01",9065790750,20,1,one way
"Jan 10, 2023  17:44:36",9292714579,10,1,one way
"Jan 10, 2023  18:28:31",7626292124,10,1,one way
"Jan 10, 2023  18:31:24",7233765181,9,1,return
"Jan 10, 2023  18:53:51",7944724204,5,1,one way
"Jan 10, 2023  19:32:44",9500861320,20,1,one way
"Jan 10, 2023  20:52:48",9160984520,108,3,return
"Jan 10, 2023  21:47:05",8527650587,5,1,one way
"Jan 10, 2023  22:43:32",7508230544,10,1,one way
"Jan 10, 2023  22:53:02",7709111492,5,1,one way
"Jan 11, 2023  01:19:12",8560422039,5,1,one way
"Jan 11, 2023  01:28:42",6674962303,10,1,one way
"Jan 11, 2023  01:56:56",7971793748,60,6,one way
"Jan 11, 2023  02:17:48",7499762351,5,1,one way
"Jan 11, 2023  02:18:06",8974869012,30,3,one way
"Jan 11, 2023  02:30:46",9615860141,10,1,one way
"Jan 11, 2023  02:52:13",8637134384,10,1,one way
"Jan 11, 2023  03:23:46",8991731648,10,1,one way
"Jan 11, 2023  04:06:40",6899572293,20,1,one way
"Jan 11, 2023  04:30:52",8920322944,10,1,one way
"Jan 11, 2023  04:42:58",9022302707,9,1,return
"Jan 11, 2023  04:50:18",7093528633,10,1,one way
"Jan 11, 2023  05:51:48",9038448624,216,6,return
"Jan 11, 2023  06:32:50",8400050102,80,4,one way
"Jan 11, 2023  07:40:31",7184136471,20,1,one way
"Jan 11, 2023  08:02:24",8164699179,60,6,one way
"Jan 11, 2023  08:19:24",9604168008,5,1,one way
"Jan 11, 2023  09:08:30",8203193183,60,6,one way
"Jan 11, 2023  09:44:04",8519572682,25,5,one way
"Jan 11, 2023  09:57:53",7358928222,9,1,return
"Jan 11, 2023  10:07:58",9628011918,5,1,one way
"Jan 11, 2023  10:11:17",9082946965,20,1,one way
"Jan 11, 2023  10:32:01",9701746896,5,1,one way
"Jan 11, 2023  11:25:09",6856544741,5,1,one way
"Jan 11, 2023  11:49:03",6817908921,90,5,return
"Jan 11, 2023  12:44:12",8707192017,5,1,one way
"Jan 11, 2023  12:54:26",8600221459,20,1,one way
"Jan 11, 2023  13:01:47",8641107732,5,1,one way
"Jan 11, 2023  13:04:57",8404224544,20,1,one way
"Jan 11, 2023  13:39:56",7555029846,36,2,return
"Jan 11, 2023  14:09:19",9712968591,20,1,one way
"Jan 11, 2023  14:41:51",9160333879,20,1,one way
"Jan 11, 2023  14:46:02",7626403230,20,1,one way
"Jan 11, 2023  15:38:27",8243171384,20,1,one way
"Jan 11, 2023  16:34:36",8985171310,5,1,one way
"Jan 11, 2023  17:15:30",7039599320,10,1,one way
"Jan 11, 2023  17:53:23",6598678524,20,1,one way
"Jan 11, 2023  18:16:25",9697061057,10,1,one way
"Jan 11, 2023  19:00:55",9651953891,10,1,one way
"Jan 11, 2023  19:09:07",7295799082,10,1,one way
"Jan 11, 2023  19:18:37",6790322638,20,1,one way
"Jan 11, 2023  20:12:20",6823653620,25,5,one way
"Jan 11, 2023  20:41:17",9614235627,60,6,one way
"Jan 11, 2023  20:49:21",9425603368,60,6,one way
"Jan 11, 2023  21:40:19",9350474592,10,1,one way
"Jan 11, 2023  21:43:29",9743641657,5,1,one way
"Jan 11, 2023  21:47:40",6775161647,20,1,one way
"Jan 11, 2023  21:54:00",7246840120,10,1,one way
"Jan 11, 2023  22:14:01",7786503827,36,2,return
"Jan 11, 2023  22:23:05",9324735370,5,1,one way
"Jan 12, 2023  01:03:48",8747767232,20,1,one way
"Jan 12, 2023  01:08:33",7808083536,5,1,one way
"Jan 12, 2023  01:18:55",8001333272,10,2,one way
"Jan 12, 2023  02:01:06",9455330000,20,1,one way
"Jan 12, 2023  02:35:57",9096273941,10,1,one way
"Jan 12, 2023  02:44:01",9521526230,5,1,one way
"Jan 12, 2023  03:32:24",7040335116,5,1,one way
"Jan 12, 2023  03:45:39",9624513591,20,1,one way
"Jan 12, 2023  03:59:46",9616753919,5,1,one way
"Jan 12, 2023  04:14:01",9203965490,10,1,one way
"Jan 12, 2023  04:26:24",7234112871,10,1,one way
"Jan 12, 2023  04:30:17",6764957490,5,1,one way
"Jan 12, 2023  04:50:10",7387947130,10,1,one way
"Jan 12, 2023  04:53:11",8485604761,20,1,one way
"Jan 12, 2023  05:07:44",8727651041,60,6,one way
"Jan 12, 2023  06:16:42",9089281399,20,1,one way
"Jan 12, 2023  07:11:43",7368422868,60,6,one way
"Jan 12, 2023  07:27:24",9088297547,10,1,one way
"Jan 12, 2023  08:22:16",8021995674,20,1,one way
"Jan 12, 2023  08:34:22",9236587254,10,1,one way
"Jan 12, 2023  08:42:09",9373557147,20,1,one way
"Jan 12, 2023  09:07:55",7454398507,20,1,one way
"Jan 12, 2023  09:20:10",8037525886,216,6,return
"Jan 12, 2023  09:21:36",9747134896,5,1,one way
"Jan 12, 2023  09:35:25",6930843728,10,2,one way
"Jan 12, 2023  09:44:30",7368421364,20,1,one way
"Jan 12, 2023  09:58:19",9547583592,90,5,return
"Jan 12, 2023  10:38:21",7944396410,10,1,one way
"Jan 12, 2023  10:56:30",6861457134,5,1,one way
"Jan 12, 2023  11:27:10",7486258462,20,1,one way
"Jan 12, 2023  11:47:20",6608083935,10,1,one way
"Jan 12, 2023  11:54:14",8239178787,20,1,one way
"Jan 12, 2023  12:16:16",6608957503,5,1,one way
"Jan 12, 2023  13:39:13",8243853845,90,5,return
"Jan 12, 2023  15:26:12",9417793718,5,1,one way
"Jan 12, 2023  16:06:14",7473599641,90,5,return
"Jan 12, 2023  16:12:17",7884656590,10,1,one way
"Jan 12, 2023  16:17:46",8794021956,20,1,one way
"Jan 12, 2023  16:18:03",7623190553,10,1,one way
"Jan 12, 2023  16:20:38",8982404772,10,1,one way
"Jan 12, 2023  17:26:27",8976635244,108,3,return
"Jan 12, 2023  17:49:47",8454984056,20,1,one way
"Jan 12, 2023  18:25:47",7140452622,20,1,one way
"Jan 12, 2023  18:28:22",7298973880,5,1,one way
"Jan 12, 2023  18:40:45",9804426622,216,6,return
"Jan 12, 2023  19:05:31",9495888234,216,6,return
"Jan 12, 2023  20:07:00",8171423296,5,1,one way
"Jan 12, 2023  20:26:01",6845807082,10,1,one way
"Jan 12, 2023  20:33:48",7290959785,5,1,one way
"Jan 12, 2023  20:51:22",8910392417,20,1,one way
"Jan 12, 2023  20:56:24",7133655550,20,1,one way
"Jan 12, 2023  21:02:01",7735315424,10,1,one way
"Jan 12, 2023  21:08:30",8258538968,108,3,return
"Jan 12, 2023  21:27:13",8793180751,5,1,one way
"Jan 12, 2023  21:31:41",7817849247,90,5,return
"Jan 12, 2023  22:14:27",9259321275,10,1,one way
"Jan 12, 2023  22:35:11",9499044373,20,1,one way
"Jan 12, 2023  22:45:07",7769149368,20,1,one way
"Jan 12, 2023  22:47:43",9558180806,20,1,one way
"Jan 12, 2023  22:59:48",9557662684,10,1,one way
